INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2005-07-25','2006-11-03','989 994 8328','Port Sudan','SD','active',1);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-02-28','2033-06-27','172 712 6479','Khon San','TH','extraction',9811);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2016-01-24','2032-04-29','480 316 6297','Khartoum','SD','surveillance',9812);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2016-08-10','2017-07-08','256 335 7606','Koygorodok','RU','delayed',9813);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2013-07-10','2008-05-11','475 464 8986','Khartoum','SD','reconnaissance',9814);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2017-08-20','2014-05-29','648 358 4515','Sadovo','BG','rescue',9815);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2022-12-16','2028-12-06','383 235 0544','Kafir Qala','AF','active',9816);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2013-05-12','2017-12-23','565 340 3919','Anjozorobe','MG','rescue',9817);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2010-12-12','2018-06-12','622 208 6284','Andongrejo','ID','completed',9818);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2005-10-20','2032-01-04','742 906 0198','Cimaragas','ID','covert',9819);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2005-02-15','2034-09-04','475 674 6127','Angostura','CO','under review',9820);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2017-04-26','2020-02-05','326 575 0337','Girang','ID','surveillance',9821);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2012-02-12','2008-07-21','883 200 4310','Khartoum','SD','high priority',9822);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2022-03-05','2022-04-22','739 491 2936','Gunungjulang','ID','undercover surveillance',9823);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-11-20','2007-08-10','973 202 8071','Sadek','VN','cancelled',9824);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2010-02-07','2010-01-16','260 152 6710','Nobres','BR','completed',9825);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2011-11-19','2033-06-01','637 651 4667','Kathmandu','NP','cancelled',9826);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2015-05-12','2033-01-17','946 288 1388','Wielki Kack','PL','covert',9827);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2022-01-03','2031-06-08','498 402 1541','Khartoum','SD','undercover surveillance',9828);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2007-01-22','2014-05-14','745 813 4323','Khartoum','SD','undercover',9829);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2020-10-19','2025-01-14','230 594 9024','Choisy-le-Roi','FR','undercover surveillance',9830);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2013-07-23','2015-04-06','556 395 6776','Janakpur','NP','delayed',9831);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2015-12-04','2016-04-25','674 650 3957','Helsingborg','SE','delayed',9832);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2009-02-05','2031-06-15','753 921 8974','Lawonda','ID','compromised',9833);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2016-01-14','2028-05-29','558 990 6413','Komsomolsk','UA','undercover surveillance',9834);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2020-11-09','2034-07-06','325 230 9477','Haridimun','ID','delayed',9835);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2018-02-04','2033-10-15','339 276 4212','Kirovskiy','RU','undercover surveillance',9836);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-11-19','2014-08-15','458 189 5173','Khartoum','SD','under review',9837);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-05-29','2020-09-29','600 850 2735','Bergen','NO','compromised',9838);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2009-10-18','2009-02-22','545 909 5955','Sobral da Abelheira','PT','under review',9839);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2010-04-06','2015-06-22','518 503 4661','Itapeva','BR','counterintelligence',9840);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2013-03-06','2029-01-28','221 604 8155','Komono','JP','infiltration',9841);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2019-12-05','2032-11-12','443 894 6092','Khartoum','SD','undercover surveillance',9842);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2021-05-09','2015-04-20','923 879 0158','Wengtian','CN','undercover',9843);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2021-01-30','2031-03-23','283 932 0293','Stanowice','PL','completed',9844);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2019-08-31','2006-04-28','532 419 1524','Belfast','ZA','cancelled',9845);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2010-08-15','2016-10-04','353 284 3938','Khartoum','SD','delayed',9846);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2011-09-28','2023-04-25','324 806 0617','Songfeng','CN','under review',9847);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-11-16','2025-04-14','380 744 9744','Jinjiang','CN','cancelled',9848);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2010-10-13','2021-07-27','703 113 6105','Khartoum','SD','delayed',9849);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2020-09-15','2027-03-30','420 421 7943','Khartoum','SD','completed',9850);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2007-01-30','2016-04-02','541 481 6372','Bratslav','UA','cancelled',9851);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2011-05-11','2015-04-03','432 194 5698','Keumala','ID','active',9852);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2019-03-07','2031-04-12','186 806 7176','Yaypan','UZ','compromised',9853);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-12-31','2011-05-21','808 500 9792','Tambalisa','PH','compromised',9854);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-02-21','2024-12-20','208 746 1279','Dagui','CN','cancelled',9855);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2013-03-22','2008-06-18','475 687 7953','Zagreb - Centar','HR','undercover',9856);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2009-09-09','2018-10-30','440 366 6904','Chengxiang','CN','infiltration',9857);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2012-01-30','2033-10-01','475 808 8991','Campos','PT','extraction',9858);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-11-16','2009-02-07','302 838 7550','Temirgoyevskaya','RU','covert action',9859);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2023-08-25','2019-07-31','457 437 9447','Krajan Kinanti','ID','undercover',9860);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2017-09-03','2025-09-15','706 450 5804','Augusta','US','under review',9861);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2012-09-20','2012-06-19','546 313 6530','Changgucheng','CN','active',9862);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2008-09-06','2029-01-20','890 632 3125','Pallisa','UG','surveillance',9863);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2020-01-12','2015-09-23','312 835 8137','Listvyanka','RU','extraction',9864);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2017-03-14','2024-06-05','355 403 4558','Ulanov','UA','interception',9865);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2016-01-04','2026-11-02','643 392 4704','Kosaya Gora','RU','undercover',9866);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2018-07-13','2030-05-06','885 876 0040','Ngelak','ID','extraction',9867);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2005-12-22','2020-08-08','164 251 2149','Baitang','CN','cancelled',9868);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2018-12-27','2027-07-10','270 793 4709','Jasienica Rosielna','PL','reconnaissance',9869);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2016-02-10','2016-09-25','216 863 9135','Fukushima-shi','JP','cancelled',9870);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2019-09-05','2026-10-03','383 747 4018','Georgetown','GM','covert action',9871);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-04-29','2033-06-22','293 933 3522','Culubasa','PH','interception',9872);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2019-07-07','2023-11-13','358 768 1945','San Felipe','PE','under review',9873);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2006-07-11','2033-07-09','891 293 4586','Santa Maria','MX','high priority',9874);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2023-09-19','2012-07-11','344 941 5060','Watulabara','ID','counterintelligence',9875);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2020-06-26','2031-12-10','544 308 3905','Paris 11','FR','reconnaissance',9876);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2016-02-17','2014-05-13','553 791 9655','Khartoum','SD','compromised',9877);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2019-10-17','2024-10-26','305 106 7490','Neiafu','TO','reconnaissance',9878);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2020-10-14','2021-10-08','117 266 9079','Sindangsuka','ID','cancelled',9879);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2016-02-14','2008-10-26','587 351 8412','Tarhuna','LY','reconnaissance',9880);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2015-04-09','2024-12-26','785 301 6189','Nagrak','ID','undercover surveillance',9881);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2016-10-15','2029-06-24','227 517 4780','Khartoum','SD','reconnaissance',9882);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2005-10-27','2020-09-17','704 324 5535','Khartoum','SD','completed',9883);
INSERT INTO missions(start_date, end_date, general_description, city, country, mstatus, tid) VALUES('2023-12-12','2030-11-29','209 906 9608','Venda Nova','PT','infiltration',9884);
